time,symbol,open,high,low,close,volume,wap,count
2026-08-19 00:00:00,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:05,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:10,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:15,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:20,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:25,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:30,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:35,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:40,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:45,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:50,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:00:55,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:00,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:05,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:10,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:15,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:20,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:25,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:30,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:35,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:40,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:45,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:50,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:01:55,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:00,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:05,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:10,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:15,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:20,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:25,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:30,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:35,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:40,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:45,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:50,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:02:55,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:00,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:05,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:10,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:15,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:20,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:25,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:30,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:35,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:40,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:45,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:50,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:03:55,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:00,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:05,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:10,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:15,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:20,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:25,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:30,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:35,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:40,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:45,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:50,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:04:55,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:00,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:05,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:10,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:15,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:20,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:25,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:30,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:35,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:40,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:45,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:50,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:05:55,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:06:00,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:06:05,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:06:10,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:06:15,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:06:20,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:06:25,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
2026-08-19 00:06:30,MRNA,62.9600,62.9600,62.9600,62.9600,0.0000,62.9600,0
