time,symbol,open,high,low,close,volume,wap,count
2026-08-05 19:26:00,NVDA,220.9200,220.9800,220.9200,220.9600,15338.0000,220.9460,55
2026-08-05 19:26:05,NVDA,220.9500,220.9600,220.9400,220.9500,6669.0000,220.9440,46
2026-08-05 19:26:10,NVDA,220.9300,220.9400,220.9200,220.9300,10190.0000,220.9280,62
2026-08-05 19:26:15,NVDA,220.9300,220.9800,220.9200,220.9400,17602.0000,220.9540,96
2026-08-05 19:26:20,NVDA,220.9400,220.9700,220.9200,220.9500,30826.0000,220.9510,106
2026-08-05 19:26:25,NVDA,220.9600,220.9900,220.9500,220.9700,18093.0000,220.9690,79
2026-08-05 19:26:30,NVDA,220.9800,221.0200,220.9700,220.9900,23492.0000,220.9950,111
2026-08-05 19:26:35,NVDA,220.9900,221.0500,220.9900,221.0400,13602.0000,221.0170,48
2026-08-05 19:26:40,NVDA,221.0400,221.0900,221.0300,221.0600,17414.0000,221.0500,72
2026-08-05 19:26:45,NVDA,221.0700,221.1000,221.0500,221.0900,17195.0000,221.0780,98
2026-08-05 19:26:50,NVDA,221.0900,221.1800,221.0800,221.1700,23359.0000,221.1410,113
2026-08-05 19:26:55,NVDA,221.1700,221.3000,221.1700,221.2800,49877.0000,221.2300,216
2026-08-05 19:27:00,NVDA,221.2700,221.3600,221.2500,221.3600,48486.0000,221.3110,250
2026-08-05 19:27:05,NVDA,221.3600,221.3700,221.3000,221.3100,31408.0000,221.3390,169
2026-08-05 19:27:10,NVDA,221.3100,221.3200,221.1800,221.2000,31855.0000,221.2500,183
2026-08-05 19:27:15,NVDA,221.1900,221.2400,221.1800,221.2300,12431.0000,221.2060,74
2026-08-05 19:27:20,NVDA,221.2200,221.2300,221.1900,221.2300,16535.0000,221.2200,73
2026-08-05 19:27:25,NVDA,221.2200,221.2200,221.1800,221.2200,26780.0000,221.2030,143
2026-08-05 19:27:30,NVDA,221.2300,221.2500,221.1600,221.1700,25794.0000,221.2080,134
2026-08-05 19:27:35,NVDA,221.1700,221.2000,221.1600,221.1800,15372.0000,221.1850,78
2026-08-05 19:27:40,NVDA,221.1800,221.1900,221.1400,221.1700,20168.0000,221.1590,118
2026-08-05 19:27:45,NVDA,221.1600,221.1800,221.1400,221.1600,16501.0000,221.1590,96
2026-08-05 19:27:50,NVDA,221.1300,221.1600,221.0800,221.1200,20065.0000,221.1020,97
2026-08-05 19:27:55,NVDA,221.1000,221.1100,221.0400,221.0400,12752.0000,221.0850,71
2026-08-05 19:28:00,NVDA,221.0400,221.0500,220.9700,220.9900,27810.0000,221.0180,152
2026-08-05 19:28:05,NVDA,221.0000,221.0000,220.9200,220.9300,15322.0000,220.9580,101
2026-08-05 19:28:10,NVDA,220.9300,221.0200,220.9200,221.0100,16312.0000,220.9660,79
2026-08-05 19:28:15,NVDA,221.0000,221.0200,220.9500,220.9900,25043.0000,220.9950,124
2026-08-05 19:28:20,NVDA,220.9900,221.0300,220.9700,220.9800,7356.0000,220.9970,49
2026-08-05 19:28:25,NVDA,220.9900,221.0100,220.9700,220.9800,8183.0000,220.9900,56
2026-08-05 19:28:30,NVDA,220.9700,221.0100,220.9300,220.9600,15466.0000,220.9820,112
2026-08-05 19:28:35,NVDA,220.9600,220.9900,220.9500,220.9800,9452.0000,220.9680,39
2026-08-05 19:28:40,NVDA,220.9700,221.0100,220.9600,220.9900,7013.0000,220.9810,54
2026-08-05 19:28:45,NVDA,220.9800,221.0000,220.9700,221.0000,9551.0000,220.9830,78
2026-08-05 19:28:50,NVDA,221.0100,221.0800,221.0000,221.0500,8737.0000,221.0450,35
2026-08-05 19:28:55,NVDA,221.0400,221.0500,221.0200,221.0400,9239.0000,221.0280,51
2026-08-05 19:29:00,NVDA,221.0400,221.1600,221.0400,221.1600,19416.0000,221.1270,71
2026-08-05 19:29:05,NVDA,221.1800,221.2000,221.1700,221.1800,17190.0000,221.1820,91
2026-08-05 19:29:10,NVDA,221.1900,221.2200,221.1700,221.1800,34655.0000,221.1990,178
2026-08-05 19:29:15,NVDA,221.1700,221.1800,221.1200,221.1600,16367.0000,221.1470,72
